,id,name,category,size,color,material,price,rating,reviews,new,exclusive,sporty
265,948181813,Reebok Jacket U-4096,Jacket,XXL,Зеленый,Хлопок,378970.0,2.9,391306.0,,yes,no
4,380125688,Reebok Jacket W-4564,Jacket,S,Синий,Шерсть,320332.0,3.93,432268.0,-,,no
2709,552130918,Reebok Jacket W-7904,Jacket,L,Желтый,Лен,584232.0,3.56,811759.0,-,yes,
2565,432735842,Reebok Jacket X-6246,Jacket,XL,Фиолетовый,Нейлон,306966.0,3.47,390649.0,-,no,yes
2958,457388208,Reebok Jacket Z-4946,Jacket,L,Синий,Хлопок,840195.0,1.8,758306.0,+,,
3580,571260808,Reebok Jeans B-9188,Jeans,XL,Желтый,Нейлон,107395.0,4.9,354519.0,-,no,yes
2496,813847759,Reebok Jeans C-1026,Jeans,XL,Зеленый,Хлопок,914875.0,4.78,646265.0,+,no,no
1907,934222261,Reebok Jeans D-5156,Jeans,M,Оранжевый,Вискоза,940708.0,1.29,884991.0,+,,no
1995,409516205,Reebok Jeans H-2129,Jeans,L,Синий,Полиэстер,294912.0,2.46,389309.0,+,no,no
170,735020059,Reebok Jeans I-2958,Jeans,M,Голубой,Шелк,254448.0,1.74,755444.0,,yes,no
321,879528349,Reebok Jeans J-9595,Jeans,XL,Оранжевый,Вискоза,205227.0,3.83,100454.0,-,,yes
3245,997689759,Reebok Jeans K-2925,Jeans,XXL,Оранжевый,Лен,864925.0,3.99,825486.0,,,yes
2832,220418369,Reebok Jeans N-9326,Jeans,XXL,Зеленый,Полиэстер,904459.0,3.13,417382.0,,,no
1781,612033941,Reebok Jeans O-3343,Jeans,M,Зеленый,Шерсть,711048.0,1.98,469016.0,-,,yes
1874,784171119,Reebok Jeans T-1380,Jeans,XL,Голубой,Нейлон,711900.0,3.16,59542.0,-,no,no
1547,249791441,Reebok Jeans T-4105,Jeans,XXL,Голубой,Кожа,497373.0,3.0,82665.0,,yes,
2067,607733795,Reebok Jeans W-7328,Jeans,L,Красный,Лен,408999.0,4.15,499117.0,-,yes,no
3478,172763463,Reebok Jeans X-5505,Jeans,S,Фиолетовый,Кожа,713453.0,2.99,693857.0,-,no,no
1970,175796956,Reebok Pants A-3218,Pants,XL,Красный,Лен,875279.0,1.48,518313.0,,yes,no
675,501575615,Reebok Pants A-6070,Pants,XXL,Желтый,Вискоза,514305.0,4.22,737635.0,,,no
1121,332011936,Reebok Pants A-7453,Pants,L,Красный,Шерсть,183890.0,1.29,150854.0,,no,yes
1982,146922041,Reebok Pants D-7286,Pants,M,Желтый,Шелк,903569.0,3.25,470548.0,,,
2006,478815538,Reebok Pants F-2814,Pants,M,Синий,Вискоза,873787.0,1.41,541428.0,+,no,no
1735,807371758,Reebok Pants F-5928,Pants,XXL,Голубой,Нейлон,849321.0,2.29,687906.0,,no,
3130,768635729,Reebok Pants H-1043,Pants,L,Зеленый,Кожа,941688.0,4.41,977537.0,+,yes,
3471,149417349,Reebok Pants K-4783,Pants,XL,Оранжевый,Шерсть,360398.0,1.08,138074.0,+,yes,
477,839962021,Reebok Pants M-2573,Pants,M,Синий,Шерсть,401850.0,4.18,196957.0,+,no,
1186,102155463,Reebok Pants M-7403,Pants,L,Оранжевый,Шерсть,430078.0,1.4,236294.0,-,yes,no
3453,915976920,Reebok Pants N-6338,Pants,XL,Зеленый,Нейлон,763033.0,1.54,229103.0,,yes,
2270,681403579,Reebok Pants N-8574,Pants,S,Фиолетовый,Нейлон,120736.0,2.23,730458.0,-,,
835,568955533,Reebok Pants N-9919,Pants,M,Синий,Хлопок,630474.0,2.12,636149.0,+,,yes
2110,211489472,Reebok Pants O-4408,Pants,XXL,Голубой,Полиэстер,219269.0,1.92,190641.0,,yes,no
685,407666957,Reebok Pants Q-3229,Pants,M,Зеленый,Лен,531139.0,3.95,491077.0,-,,yes
3148,995873528,Reebok Pants Q-5509,Pants,XL,Синий,Лен,580327.0,4.01,96182.0,,,
2104,324673093,Reebok Pants V-9390,Pants,M,Красный,Шерсть,929419.0,1.53,103690.0,,no,yes
307,797568850,Reebok Shirt B-9472,Shirt,M,Красный,Кожа,907136.0,1.62,775146.0,,,no
784,235892503,Reebok Shirt I-8412,Shirt,L,Красный,Хлопок,133863.0,2.22,655993.0,-,no,
3160,194379577,Reebok Shirt K-9137,Shirt,L,Красный,Кожа,915911.0,2.08,919690.0,,,no
411,309400386,Reebok Shirt L-8450,Shirt,M,Голубой,Полиэстер,508895.0,4.92,771803.0,,no,
1559,990051828,Reebok Shirt N-1331,Shirt,XXL,Зеленый,Хлопок,819519.0,4.84,594607.0,,no,no
750,969361893,Reebok Shirt O-4932,Shirt,S,Синий,Кожа,827292.0,4.55,796340.0,+,no,
1462,623834064,Reebok Shirt P-3176,Shirt,S,Красный,Кожа,523812.0,3.13,778691.0,,,yes
161,246908216,Reebok Shirt Q-1558,Shirt,XXL,Голубой,Лен,572118.0,1.85,427104.0,-,yes,no
2098,457243789,Reebok Shirt Q-4039,Shirt,M,Зеленый,Хлопок,987393.0,4.22,392992.0,,no,no
1739,435939010,Reebok Shirt R-4583,Shirt,M,Желтый,Полиэстер,811766.0,3.04,436627.0,+,,
176,820501818,Reebok Shirt R-6987,Shirt,L,Фиолетовый,Нейлон,371477.0,3.13,173504.0,,,no
2487,640842409,Reebok Shirt U-6881,Shirt,XL,Желтый,Шелк,443671.0,4.88,711714.0,-,,yes
626,690364593,Reebok Shirt Z-9390,Shirt,L,Синий,Полиэстер,918166.0,2.53,68095.0,,yes,
2777,433207864,Reebok Shoes C-5216,Shoes,M,Красный,Шелк,321900.0,4.75,519418.0,,,yes
455,466162344,Reebok Shoes D-8011,Shoes,S,Оранжевый,Нейлон,803858.0,3.18,156296.0,,yes,no
68,656157071,Reebok Shoes D-9590,Shoes,XL,Зеленый,Вискоза,221067.0,1.0,890940.0,-,,no
2121,954608263,Reebok Shoes D-9592,Shoes,S,Фиолетовый,Нейлон,271239.0,3.18,442727.0,,,
3373,890465418,Reebok Shoes G-6004,Shoes,S,Зеленый,Полиэстер,786414.0,1.31,652880.0,,no,
1044,101472709,Reebok Shoes L-6317,Shoes,XL,Голубой,Нейлон,172187.0,2.46,783172.0,,,yes
549,434600373,Reebok Shoes M-2770,Shoes,XL,Желтый,Вискоза,690029.0,4.37,1102.0,,no,yes
3425,611042455,Reebok Shoes O-2059,Shoes,M,Синий,Лен,916787.0,3.15,78470.0,,,yes
578,977118278,Reebok Shoes Q-1247,Shoes,M,Красный,Шелк,729872.0,3.92,242520.0,+,no,yes
271,401795226,Reebok Shoes Q-9696,Shoes,S,Красный,Хлопок,569048.0,3.6,709525.0,,no,
2978,372413074,Reebok Shoes R-1284,Shoes,L,Оранжевый,Нейлон,760079.0,4.2,119512.0,,yes,yes
153,712222788,Reebok Shoes U-7854,Shoes,S,Синий,Нейлон,847311.0,2.92,518192.0,,no,
1018,591180890,Reebok Skirt A-8902,Skirt,XXL,Зеленый,Лен,198682.0,3.87,696033.0,-,yes,no
2256,494135898,Reebok Skirt E-7575,Skirt,XL,Желтый,Кожа,844467.0,1.08,622325.0,,,yes
3300,473233262,Reebok Skirt H-3426,Skirt,M,Оранжевый,Шелк,124691.0,1.43,890232.0,-,,yes
1267,308335550,Reebok Skirt I-7519,Skirt,XL,Оранжевый,Шелк,724323.0,4.98,383160.0,-,yes,
2211,615022062,Reebok Skirt O-2718,Skirt,M,Оранжевый,Хлопок,398601.0,2.89,936155.0,,,
2331,285585679,Reebok Skirt O-5772,Skirt,XL,Голубой,Шерсть,500467.0,2.27,356821.0,+,no,yes
1355,449769269,Reebok Skirt R-1601,Skirt,S,Синий,Шелк,798676.0,2.82,96718.0,+,,yes
2915,488870344,Reebok Skirt S-7244,Skirt,S,Зеленый,Хлопок,344058.0,4.94,596210.0,-,no,yes
3413,334250877,Reebok Skirt T-3728,Skirt,XXL,Синий,Шелк,900801.0,1.07,173117.0,-,yes,
2828,869186691,Reebok Skirt V-4375,Skirt,S,Голубой,Шелк,940050.0,4.66,127747.0,-,yes,yes
3142,972810353,Reebok Skirt Y-3256,Skirt,XL,Голубой,Лен,438967.0,1.11,816883.0,,no,
3366,322890201,Reebok Skirt Y-3962,Skirt,XL,Желтый,Полиэстер,745275.0,2.23,326173.0,,,yes
1290,393478138,Reebok Skirt Y-6555,Skirt,XL,Красный,Шерсть,524669.0,2.54,222347.0,,,yes
1651,766076102,Reebok Socks C-6964,Socks,S,Красный,Кожа,944874.0,2.9,790218.0,-,no,no
1514,625011083,Reebok Socks D-8991,Socks,XXL,Оранжевый,Полиэстер,367990.0,1.26,369857.0,,,no
2312,828134385,Reebok Socks G-2817,Socks,S,Желтый,Кожа,145663.0,4.52,543240.0,,,no
2165,382054463,Reebok Socks I-6729,Socks,XL,Синий,Кожа,598753.0,4.89,836175.0,+,,yes
1075,771221954,Reebok Socks L-5315,Socks,M,Голубой,Лен,372098.0,2.53,115872.0,,no,no
1148,870223967,Reebok Socks L-9840,Socks,XL,Синий,Хлопок,151026.0,2.99,949047.0,,,yes
1530,682786189,Reebok Socks M-5885,Socks,XXL,Желтый,Шелк,522315.0,1.84,981471.0,,,no
2297,849525587,Reebok Socks N-1706,Socks,L,Фиолетовый,Кожа,126571.0,3.3,280269.0,,,yes
2351,140367843,Reebok Socks N-8232,Socks,XXL,Оранжевый,Вискоза,739214.0,4.26,152614.0,-,,no
1488,274703744,Reebok Socks O-1929,Socks,L,Зеленый,Шелк,711570.0,4.87,275748.0,,yes,
1996,320228098,Reebok Socks O-4288,Socks,L,Красный,Шелк,488947.0,4.46,833202.0,-,yes,
2863,762066060,Reebok Socks O-6145,Socks,XXL,Фиолетовый,Лен,879548.0,1.73,46540.0,,yes,
2738,782981144,Reebok Socks R-9042,Socks,M,Синий,Шерсть,806639.0,1.33,911433.0,-,no,yes
1093,589095918,Reebok Socks T-6925,Socks,L,Зеленый,Полиэстер,975903.0,1.25,454658.0,-,no,
789,115315879,Reebok Socks U-9226,Socks,XXL,Фиолетовый,Вискоза,189758.0,2.47,713421.0,-,,no
3494,348398346,Reebok Socks V-6871,Socks,M,Зеленый,Полиэстер,520798.0,2.4,993444.0,,,no
3473,308020964,Reebok Socks W-7277,Socks,XL,Голубой,Лен,397931.0,1.5,959103.0,,,no
40,857918047,Reebok Socks Y-8380,Socks,XL,Оранжевый,Кожа,891696.0,2.05,228878.0,+,no,
3036,719967680,Reebok Sweater A-4966,Sweater,XXL,Голубой,Нейлон,818708.0,1.17,681454.0,-,,yes
3174,421000470,Reebok Sweater A-7117,Sweater,XXL,Синий,Шерсть,509027.0,1.03,861335.0,-,no,
2471,963611388,Reebok Sweater C-2411,Sweater,S,Голубой,Кожа,172991.0,3.44,570774.0,,no,no
1800,188000654,Reebok Sweater D-7227,Sweater,L,Фиолетовый,Кожа,151206.0,2.21,496276.0,-,no,no
3312,450553862,Reebok Sweater F-6600,Sweater,XL,Фиолетовый,Нейлон,554347.0,4.86,436663.0,-,no,yes
662,469452108,Reebok Sweater H-2522,Sweater,XXL,Синий,Нейлон,447441.0,3.11,806164.0,-,yes,yes
1541,955386546,Reebok Sweater K-4866,Sweater,S,Синий,Хлопок,301459.0,3.9,92161.0,-,no,
2794,281447125,Reebok Sweater P-3545,Sweater,M,Фиолетовый,Шерсть,276549.0,4.57,483273.0,+,,
1584,774686291,Reebok Sweater P-5895,Sweater,S,Желтый,Кожа,937236.0,4.08,505042.0,,,yes
57,975948090,Reebok Sweater V-2024,Sweater,L,Зеленый,Лен,422720.0,2.94,399309.0,-,,no
1311,424861165,Reebok Sweater V-2968,Sweater,XXL,Голубой,Лен,699807.0,4.49,80213.0,,,
569,363466358,Reebok Sweater V-8109,Sweater,S,Оранжевый,Шерсть,206134.0,2.56,660428.0,-,no,
2158,637977206,Reebok Sweater W-1850,Sweater,M,Зеленый,Вискоза,907841.0,1.17,732959.0,,no,
38,792517915,Reebok Sweater W-3503,Sweater,M,Фиолетовый,Лен,614747.0,1.65,228493.0,,yes,no
173,597919058,Reebok T-shirt C-2224,T-shirt,M,Синий,Лен,434073.0,2.67,487218.0,+,no,
59,278990594,Reebok T-shirt D-7658,T-shirt,XXL,Голубой,Лен,186487.0,3.15,231638.0,,,yes
1481,859215526,Reebok T-shirt H-5503,T-shirt,XL,Желтый,Шелк,298713.0,1.47,773429.0,,no,yes
2,575367368,Reebok T-shirt L-9036,T-shirt,M,Фиолетовый,Полиэстер,197860.0,4.72,128250.0,,,
2783,833362813,Reebok T-shirt O-2660,T-shirt,L,Голубой,Шелк,495496.0,4.03,22909.0,,no,no
3546,431912929,Reebok T-shirt O-7922,T-shirt,XL,Зеленый,Вискоза,259850.0,1.26,177307.0,+,,
2843,325707011,Reebok T-shirt Q-4260,T-shirt,L,Красный,Кожа,251028.0,4.45,544057.0,-,yes,yes
1703,560543547,Reebok T-shirt Q-8384,T-shirt,XL,Оранжевый,Полиэстер,585433.0,2.09,228794.0,-,yes,
2354,177676233,Reebok T-shirt R-3523,T-shirt,XL,Фиолетовый,Лен,915554.0,3.61,81879.0,+,,no
879,709335864,Reebok T-shirt T-3239,T-shirt,L,Синий,Полиэстер,355050.0,2.01,551557.0,-,yes,
2878,484070294,Reebok T-shirt U-1622,T-shirt,XL,Оранжевый,Кожа,764150.0,2.49,51828.0,,yes,
1516,408087581,Reebok T-shirt Y-1619,T-shirt,XXL,Желтый,Шелк,212855.0,1.37,804712.0,,,yes
587,403316092,Reebok T-shirt Y-3705,T-shirt,L,Оранжевый,Лен,845777.0,3.38,202094.0,,,no
515,234058177,Reebok Umbrellas B-5127,Umbrellas,S,Голубой,Шелк,576981.0,1.49,532316.0,,yes,no
22,215241356,Reebok Umbrellas E-3704,Umbrellas,L,Голубой,Хлопок,527851.0,3.4,356971.0,,,
1484,686988174,Reebok Umbrellas G-5084,Umbrellas,M,Желтый,Вискоза,610747.0,2.36,813297.0,-,no,yes
3607,432106693,Reebok Umbrellas H-2419,Umbrellas,M,Фиолетовый,Кожа,984531.0,3.3,133368.0,-,,yes
2647,497021529,Reebok Umbrellas H-4600,Umbrellas,M,Фиолетовый,Шелк,597541.0,3.89,480955.0,+,,
2518,710935117,Reebok Umbrellas K-4319,Umbrellas,XXL,Синий,Нейлон,264679.0,2.54,463626.0,,yes,yes
1499,342071968,Reebok Umbrellas N-4969,Umbrellas,S,Красный,Лен,741830.0,4.92,432618.0,,no,yes
2251,318471993,Reebok Umbrellas S-7130,Umbrellas,M,Оранжевый,Полиэстер,913908.0,3.14,802949.0,,no,no
1485,147180570,Reebok Umbrellas T-9610,Umbrellas,L,Фиолетовый,Лен,559407.0,2.65,35911.0,+,,
2981,285274918,Under Armour Belts B-9063,Belts,XXL,Зеленый,Хлопок,961462.0,3.32,73899.0,+,,no
668,877703346,Under Armour Belts C-5120,Belts,XXL,Фиолетовый,Лен,252769.0,4.37,84507.0,-,,no
2458,206230445,Under Armour Belts D-3214,Belts,XXL,Оранжевый,Кожа,556418.0,3.28,796671.0,+,yes,yes
1328,215311947,Under Armour Belts H-8012,Belts,XL,Зеленый,Лен,437060.0,4.53,538440.0,-,,
1365,194294657,Under Armour Belts H-9104,Belts,M,Зеленый,Лен,602209.0,4.8,386577.0,,no,no
2656,680746447,Under Armour Belts N-3340,Belts,S,Желтый,Хлопок,547895.0,4.5,994414.0,+,no,
2273,421360905,Under Armour Belts Q-2334,Belts,XXL,Зеленый,Полиэстер,297221.0,1.27,695300.0,,no,no
2250,529242490,Under Armour Belts R-2128,Belts,M,Голубой,Шелк,230888.0,3.91,206888.0,,yes,
1077,921999800,Under Armour Belts S-7068,Belts,XXL,Желтый,Шелк,292698.0,4.82,407242.0,-,no,no
1006,506147530,Under Armour Belts U-2893,Belts,XL,Синий,Вискоза,737414.0,3.0,937342.0,+,,
3347,647053709,Under Armour Belts U-7851,Belts,XL,Голубой,Полиэстер,189721.0,2.61,477544.0,+,no,no
3439,114931761,Under Armour Belts W-5448,Belts,M,Синий,Кожа,174777.0,1.83,868177.0,,,
2132,677115556,Under Armour Belts X-1542,Belts,S,Красный,Лен,677569.0,1.7,102231.0,-,,yes
2888,123110694,Under Armour Belts Z-7163,Belts,XXL,Желтый,Нейлон,750978.0,3.61,267149.0,-,,no
3132,823737073,Under Armour Blouse E-9653,Blouse,XXL,Фиолетовый,Полиэстер,429043.0,2.14,72990.0,,no,no
282,675388186,Under Armour Blouse H-1842,Blouse,L,Зеленый,Шелк,863814.0,1.71,145756.0,,,no
1825,422963054,Under Armour Blouse K-2976,Blouse,S,Синий,Шелк,709053.0,4.38,564732.0,,,no
823,513554148,Under Armour Blouse P-7880,Blouse,XXL,Фиолетовый,Вискоза,303358.0,3.86,599990.0,-,no,
2455,422522347,Under Armour Blouse R-8778,Blouse,L,Красный,Лен,452355.0,3.05,962353.0,-,,
3336,187485131,Under Armour Blouse S-5233,Blouse,S,Фиолетовый,Лен,390673.0,4.77,632438.0,-,no,no
1801,837913715,Under Armour Blouse U-3452,Blouse,S,Голубой,Лен,789137.0,2.76,488701.0,-,,yes
511,128434001,Under Armour Blouse U-6763,Blouse,S,Голубой,Шерсть,256610.0,2.05,193152.0,+,yes,
177,350204463,Under Armour Blouse W-9551,Blouse,XXL,Фиолетовый,Хлопок,161416.0,2.6,819896.0,+,yes,no
822,945396619,Under Armour Dress C-2534,Dress,L,Зеленый,Шелк,674806.0,2.38,878227.0,,,no
2235,898566841,Under Armour Dress D-4384,Dress,XXL,Красный,Вискоза,930366.0,3.79,957818.0,-,yes,
2162,329700688,Under Armour Dress D-7619,Dress,L,Фиолетовый,Нейлон,371603.0,4.98,119414.0,+,,no
3536,699799723,Under Armour Dress F-1509,Dress,M,Оранжевый,Вискоза,482003.0,3.16,402878.0,-,,no
1169,290468841,Under Armour Dress H-1274,Dress,M,Голубой,Шелк,251997.0,3.31,151699.0,+,,yes
1421,235472735,Under Armour Dress I-1801,Dress,L,Оранжевый,Шерсть,968844.0,4.94,636071.0,-,,no
109,182123312,Under Armour Dress I-2193,Dress,L,Оранжевый,Лен,922210.0,4.1,512311.0,-,no,yes
1321,270637638,Under Armour Dress J-7208,Dress,L,Фиолетовый,Хлопок,129863.0,2.06,951100.0,,yes,
2478,182697330,Under Armour Dress M-4292,Dress,XXL,Желтый,Вискоза,547595.0,2.76,444386.0,,yes,yes
2907,847432281,Under Armour Dress N-5901,Dress,M,Фиолетовый,Вискоза,338346.0,4.88,533733.0,-,,no
1098,495397547,Under Armour Dress N-9720,Dress,S,Оранжевый,Кожа,267548.0,4.8,443175.0,-,no,no
1014,634966142,Under Armour Dress Q-5637,Dress,M,Оранжевый,Шерсть,745164.0,1.51,188747.0,,no,no
3419,211855605,Under Armour Dress T-6170,Dress,M,Зеленый,Нейлон,325908.0,4.67,143686.0,,yes,no
678,136469636,Under Armour Dress V-7272,Dress,XXL,Красный,Шерсть,650501.0,2.72,749026.0,-,,yes
1790,530368960,Under Armour Gloves D-4722,Gloves,XL,Красный,Кожа,209969.0,2.7,256064.0,,,yes
899,894796896,Under Armour Gloves I-6097,Gloves,XL,Фиолетовый,Шерсть,205683.0,2.58,117245.0,,,yes
30,910941124,Under Armour Gloves N-2303,Gloves,XL,Синий,Вискоза,390742.0,2.39,546208.0,,,yes
270,345745919,Under Armour Gloves P-1418,Gloves,XXL,Голубой,Шелк,188412.0,2.81,809172.0,+,no,no
3544,455876850,Under Armour Gloves Q-3105,Gloves,XL,Зеленый,Полиэстер,719651.0,1.44,843052.0,,no,
2627,437764557,Under Armour Gloves Q-7004,Gloves,XL,Голубой,Кожа,366497.0,3.68,246801.0,,,yes
3248,564364988,Under Armour Gloves T-2590,Gloves,S,Оранжевый,Полиэстер,156056.0,4.31,698445.0,,,no
2402,727685553,Under Armour Gloves T-6793,Gloves,XXL,Голубой,Кожа,367295.0,3.56,829360.0,,no,
2778,165412007,Under Armour Gloves U-9808,Gloves,S,Голубой,Кожа,400571.0,2.53,462915.0,+,,no
2039,560789357,Under Armour Handbags A-8517,Handbags,XL,Зеленый,Шелк,695446.0,1.86,89846.0,,no,no
1291,410533069,Under Armour Handbags B-1762,Handbags,XL,Зеленый,Хлопок,597046.0,1.05,235714.0,+,,yes
2593,713067330,Under Armour Handbags F-1017,Handbags,XL,Синий,Лен,314181.0,3.34,347492.0,,yes,
1468,149976510,Under Armour Handbags F-5049,Handbags,XL,Зеленый,Хлопок,863361.0,3.25,189968.0,,no,yes
3609,440537942,Under Armour Handbags J-7693,Handbags,S,Желтый,Вискоза,986016.0,3.57,793304.0,-,,no
275,450174240,Under Armour Handbags O-6536,Handbags,XL,Голубой,Вискоза,202197.0,2.14,646930.0,-,no,yes
2160,896081950,Under Armour Handbags Q-5579,Handbags,XL,Синий,Вискоза,345548.0,2.37,418588.0,-,yes,
1368,762120751,Under Armour Handbags T-6294,Handbags,M,Желтый,Шерсть,544135.0,4.05,925171.0,+,,
1813,411732675,Under Armour Hat B-8796,Hat,L,Желтый,Хлопок,358999.0,3.25,941928.0,,,no
2701,810884387,Under Armour Hat C-4259,Hat,XXL,Красный,Вискоза,881118.0,2.14,380371.0,,,yes
1891,811829170,Under Armour Hat C-9615,Hat,XL,Оранжевый,Лен,548776.0,2.91,338734.0,+,no,no
2644,911739704,Under Armour Hat D-4120,Hat,XL,Зеленый,Лен,685200.0,4.43,577053.0,+,yes,yes
1950,254979352,Under Armour Hat H-8221,Hat,XL,Желтый,Шелк,186643.0,3.42,912051.0,-,no,yes
955,658658406,Under Armour Hat J-5804,Hat,L,Зеленый,Кожа,440476.0,1.61,544240.0,-,yes,no
1064,309194542,Under Armour Hat K-2866,Hat,L,Синий,Шелк,400481.0,1.32,655883.0,,yes,yes
1885,253687421,Under Armour Hat O-6798,Hat,S,Фиолетовый,Хлопок,939730.0,2.42,841917.0,+,yes,
728,906537381,Under Armour Hat O-7429,Hat,XL,Желтый,Шелк,336769.0,3.26,858092.0,+,no,
1056,195761202,Under Armour Hat R-1786,Hat,S,Голубой,Вискоза,356214.0,2.67,943318.0,,yes,no
2090,885846658,Under Armour Hat T-9778,Hat,M,Зеленый,Полиэстер,141027.0,4.8,693492.0,+,yes,
2696,640619409,Under Armour Hat V-4985,Hat,L,Синий,Кожа,615141.0,2.68,491588.0,,,
1332,106847572,Under Armour Hat W-5331,Hat,XL,Красный,Хлопок,598255.0,2.44,215030.0,,yes,yes
3518,262812502,Under Armour Hat X-2968,Hat,XL,Зеленый,Полиэстер,556085.0,3.22,102475.0,-,no,
2075,600010748,Under Armour Hat Y-1074,Hat,L,Синий,Хлопок,350931.0,4.41,350987.0,,no,yes
776,136486989,Under Armour Hat Z-2142,Hat,S,Красный,Нейлон,730555.0,3.28,295220.0,-,no,no
2461,626848234,Under Armour Hat Z-2340,Hat,L,Оранжевый,Хлопок,422270.0,2.02,959666.0,+,no,yes
1940,221294144,Under Armour Jacket A-5256,Jacket,XXL,Фиолетовый,Вискоза,862462.0,4.58,93688.0,+,no,
1109,151711822,Under Armour Jacket C-3620,Jacket,XXL,Синий,Вискоза,534828.0,4.47,264097.0,+,,no
1518,584200133,Under Armour Jacket C-4641,Jacket,XL,Красный,Лен,828794.0,4.09,787090.0,,,
2711,476869460,Under Armour Jacket E-7822,Jacket,S,Красный,Шелк,865475.0,3.12,445312.0,+,,no
207,879788131,Under Armour Jacket G-3646,Jacket,L,Оранжевый,Нейлон,585567.0,3.25,79482.0,,,
386,356000083,Under Armour Jacket G-7657,Jacket,XL,Оранжевый,Нейлон,294902.0,3.94,302544.0,-,,no
1304,319324509,Under Armour Jacket J-2011,Jacket,M,Желтый,Хлопок,360500.0,1.66,35432.0,-,no,
326,985693033,Under Armour Jacket J-8514,Jacket,M,Фиолетовый,Кожа,729431.0,3.91,757896.0,,yes,no
2519,486564847,Under Armour Jacket N-3620,Jacket,XL,Голубой,Кожа,406044.0,3.01,782445.0,,no,yes
1880,438217606,Under Armour Jacket P-8066,Jacket,L,Голубой,Кожа,406602.0,3.04,167031.0,-,,yes
2043,325139673,Under Armour Jacket Q-6749,Jacket,M,Зеленый,Шелк,747952.0,2.13,85323.0,-,,no
1191,287189391,Under Armour Jacket Q-9913,Jacket,XL,Желтый,Шелк,148575.0,1.46,326673.0,-,no,
464,448453616,Under Armour Jacket W-1128,Jacket,XL,Зеленый,Кожа,133096.0,2.13,765548.0,-,no,no
829,724344167,Under Armour Jacket W-5317,Jacket,M,Фиолетовый,Нейлон,205692.0,1.47,510542.0,+,no,yes
2694,611620396,Under Armour Jacket X-9440,Jacket,XL,Фиолетовый,Кожа,212753.0,4.27,653857.0,+,yes,yes
2807,360960114,Under Armour Jeans A-7058,Jeans,XL,Красный,Лен,312260.0,1.29,868459.0,-,,no
2624,140784882,Under Armour Jeans C-3197,Jeans,L,Голубой,Нейлон,847822.0,4.7,40495.0,,yes,
2384,720259767,Under Armour Jeans E-8277,Jeans,XXL,Голубой,Нейлон,110417.0,2.89,834421.0,+,,no
2437,306505407,Under Armour Jeans G-4223,Jeans,M,Желтый,Полиэстер,277529.0,3.48,168531.0,,,
2841,967994991,Under Armour Jeans G-4342,Jeans,S,Голубой,Шелк,187916.0,1.65,16037.0,-,yes,yes
2326,550382969,Under Armour Jeans H-9711,Jeans,M,Красный,Полиэстер,597411.0,2.69,177278.0,+,yes,
14,411433555,Under Armour Jeans J-4218,Jeans,XL,Красный,Нейлон,578540.0,3.32,942420.0,,,
2985,462110608,Under Armour Jeans L-2116,Jeans,XL,Голубой,Вискоза,778757.0,3.49,864640.0,,,yes
3513,288062217,Under Armour Jeans L-5566,Jeans,M,Оранжевый,Кожа,790398.0,2.66,277207.0,-,,yes
2190,796669446,Under Armour Jeans L-7817,Jeans,L,Голубой,Вискоза,226051.0,2.34,112877.0,,,
405,247240519,Under Armour Jeans N-3570,Jeans,S,Желтый,Полиэстер,505017.0,2.24,490881.0,,,
3548,563549796,Under Armour Jeans R-8666,Jeans,XL,Зеленый,Полиэстер,668809.0,2.76,797303.0,,yes,
3021,695815063,Under Armour Jeans V-4411,Jeans,XXL,Голубой,Шерсть,728259.0,3.76,185629.0,+,no,yes
230,567808124,Under Armour Jeans W-1139,Jeans,XL,Желтый,Вискоза,744827.0,2.96,144805.0,-,,yes
1239,718923382,Under Armour Jeans W-5461,Jeans,M,Голубой,Лен,556727.0,4.68,676630.0,,no,no
2550,581863212,Under Armour Jeans X-9834,Jeans,XXL,Синий,Нейлон,707754.0,1.27,771767.0,,,yes
2125,445803384,Under Armour Jeans Y-2715,Jeans,S,Оранжевый,Лен,251885.0,1.92,149511.0,,no,no
3301,320054876,Under Armour Pants A-3227,Pants,XXL,Голубой,Кожа,343463.0,2.67,501839.0,,no,no
546,682031489,Under Armour Pants C-5627,Pants,L,Фиолетовый,Шелк,794837.0,4.55,486842.0,+,,yes
3235,817481652,Under Armour Pants C-8082,Pants,M,Зеленый,Хлопок,444479.0,2.76,607771.0,-,yes,no
3428,883720552,Under Armour Pants E-6371,Pants,XXL,Фиолетовый,Нейлон,289014.0,2.09,497256.0,+,,no
2535,110875710,Under Armour Pants F-3085,Pants,S,Оранжевый,Лен,280826.0,3.71,708075.0,,no,yes
1166,273008910,Under Armour Pants F-4997,Pants,L,Фиолетовый,Вискоза,312285.0,4.65,152059.0,+,,yes
3585,427999452,Under Armour Pants M-9267,Pants,M,Красный,Кожа,719437.0,1.65,250859.0,,no,
3326,386034685,Under Armour Pants N-4503,Pants,XXL,Синий,Вискоза,400705.0,3.03,242393.0,-,yes,
1317,627358121,Under Armour Pants P-1476,Pants,S,Красный,Хлопок,777794.0,2.38,18603.0,+,no,no
3004,303743655,Under Armour Pants Q-4373,Pants,XL,Фиолетовый,Лен,465119.0,4.95,200747.0,-,,yes
3444,285984965,Under Armour Pants R-6357,Pants,L,Зеленый,Полиэстер,113603.0,2.72,510624.0,,no,no
