,id,image,title,price,bonuses,processor,camera,sim,matrix,resolution,acc,ram
1217,74970,/upload/472817.webp,"6.0"" HGST 240GB",142881,1428,2x1.1,107,1,,,5240,
1218,91771,/upload/940301.jpg,"6.6"" Corsair 240GB",138766,1387,2x4.2,36,1,,,,8
1219,98877,/upload/38055.webp,"6.1"" ZTE 192GB",336016,3360,6x2.5,117,,IPS,1920x1200,6349,13
1220,10215,/upload/596324.svg,"6.2"" Hewlett-Packard 64GB",413066,4130,6x2.6,124,3,,2560x2160,2048,14
1222,16160,/upload/728389.jpg,"7.4"" LaCie 256GB",102608,1026,8x5.0,62,3,AMOLED,1366x1440,,
1223,87012,/upload/518335.svg,"6.5"" Broadcom 208GB",399849,3998,2x2.9,60,,IPS,2560x2160,4632,14
1225,49277,/upload/443769.png,"7.2"" OPPO 112GB",143220,1432,6x1.5,53,1,AMOLED,1366x1440,2682,4
1226,24908,/upload/384283.webp,"7.5"" ADATA 128GB",330598,3305,8x4.0,,4,,,2349,9
1227,89634,/upload/550664.jpg,"6.6"" HTC 224GB",453244,4532,8x1.7,77,2,,1600x2160,2202,15
1229,29986,/upload/248959.webp,"6.6"" ZTE 64GB",445268,4452,8x4.8,118,2,,,6224,13
1230,92920,/upload/940361.jpg,"7.3"" Samsung S21 208GB",450871,4508,6x1.5,57,1,OLED,,5893,9
1231,50036,/upload/247840.jpeg,"7.3"" MSI 80GB",414799,4147,4x2.6,61,2,IPS,1280x1200,6702,8
1233,44804,/upload/470013.svg,"5.5"" Intel 48GB",182401,1824,6x1.7,30,3,AMOLED,1280x1366,,
1234,25010,/upload/423215.webp,"7.3"" Qualcomm 112GB",367173,3671,8x3.2,68,2,IPS,1024x768,6359,
1236,64789,/upload/571974.png,"5.1"" MSI 176GB",264016,2640,4x4.7,69,,AMOLED,1280x2160,6462,10
1238,76951,/upload/34339.webp,"6.5"" Blackberry 224GB",315742,3157,8x1.8,114,,,1600x768,4977,
1239,28643,/upload/389376.svg,"7.0"" iPhone 12 208GB",473012,4730,6x3.3,,4,,1366x1440,2643,15
1242,43149,/upload/133274.webp,"5.2"" OPPO 32GB",91402,914,4x2.5,77,3,,,2697,3
1244,25936,/upload/481144.png,"7.1"" Alcatel 32GB",197857,1978,2x1.4,82,1,AMOLED,,2791,
1247,12354,/upload/242199.png,"5.2"" Seagate 96GB",408209,4082,2x2.0,31,2,,,4436,
1248,46161,/upload/391187.svg,"5.4"" Toshiba 192GB",296313,2963,2x2.3,,3,OLED,,,2
1250,47158,/upload/137420.png,"5.6"" Motorola 144GB",366993,3669,4x5.0,,3,,1024x1440,4621,13
1251,43181,/upload/78435.jpg,"6.6"" Motorola 256GB",247003,2470,6x4.9,,4,,,,14
1255,42334,/upload/57176.svg,"6.0"" Samsung 16GB",84232,842,6x4.3,76,,OLED,,5859,
1256,39529,/upload/723932.jpeg,"5.9"" Alcatel 144GB",134304,1343,4x2.7,,3,,1024x1200,5156,15
1257,62485,/upload/348032.jpg,"7.3"" SanDisk 128GB",194131,1941,2x4.9,33,2,IPS,1280x1080,,8
1258,19918,/upload/244260.png,"6.1"" Seagate 128GB",272056,2720,6x4.8,81,,OLED,1920x1080,3826,
1261,50055,/upload/115094.png,"7.1"" Plextor 128GB",365926,3659,6x3.0,70,3,AMOLED,1600x1440,3712,
1262,39023,/upload/58875.png,"7.5"" Micron 240GB",284061,2840,2x3.3,17,4,AMOLED,,,11
1263,54333,/upload/662058.jpeg,"5.5"" Toshiba 192GB",188068,1880,2x1.1,76,,AMOLED,,5506,6
1264,94275,/upload/713885.svg,"6.1"" Transcend 64GB",123079,1230,4x2.9,99,4,,2560x2160,2376,5
1265,18295,/upload/838294.jpg,"6.4"" Motorola 48GB",36044,360,4x4.7,,1,IPS,1366x768,5300,
1266,50192,/upload/465900.jpeg,"7.5"" ZTE 240GB",204459,2044,6x2.7,,4,,1280x1366,,
1267,11877,/upload/803644.svg,"6.4"" ASUS 192GB",421508,4215,4x4.5,,3,AMOLED,1280x1366,,12
1269,29388,/upload/764884.jpg,"7.2"" Huawei P 16GB",108297,1082,2x2.9,116,1,OLED,1366x1200,4569,3
1272,78687,/upload/311625.jpeg,"6.7"" Huawei P 160GB",130617,1306,2x1.7,,,AMOLED,2560x1440,,10
1273,11611,/upload/122186.webp,"6.0"" Samsung Note 176GB",38799,387,8x2.8,111,,,1024x1080,2091,
1274,28843,/upload/601457.jpeg,"5.6"" AMD 256GB",141607,1416,6x3.6,,2,OLED,1366x1366,,6
1276,95126,/upload/28509.jpg,"7.0"" iPhone 12 80GB",45312,453,8x4.8,,,,2560x1200,,2
1277,32600,/upload/60111.jpg,"5.9"" Alcatel 16GB",112185,1121,4x3.5,18,4,AMOLED,1600x1366,7657,
1278,54914,/upload/575150.svg,"6.0"" Toshiba 176GB",397063,3970,6x4.6,88,2,IPS,1920x1440,2856,
1280,10771,/upload/533248.svg,"6.5"" Samsung S21 16GB",55981,559,8x3.8,16,,,,7423,14
1281,79817,/upload/593705.jpeg,"5.5"" Texas Instruments 64GB",455445,4554,4x4.7,50,,OLED,,5566,15
1282,80212,/upload/552255.png,"6.4"" PNY 128GB",491596,4915,8x5.0,80,,AMOLED,1024x2160,4882,7
1283,53131,/upload/276802.webp,"5.6"" Broadcom 192GB",370251,3702,8x3.4,42,,,1920x1440,3826,
1286,44672,/upload/500483.jpg,"6.8"" Toshiba 80GB",308651,3086,2x4.8,46,,,,7562,
1289,10269,/upload/312503.webp,"5.6"" Texas Instruments 224GB",459917,4599,4x2.8,113,,,,3460,4
1291,35393,/upload/247404.svg,"5.9"" ARM 256GB",46637,466,8x4.2,109,2,OLED,2560x768,7383,3
1292,89036,/upload/362547.jpeg,"6.4"" Fujitsu 32GB",167603,1676,4x4.7,35,4,,1280x2160,5855,4
1293,15759,/upload/452646.jpg,"7.0"" Texas Instruments 96GB",134401,1344,2x3.0,94,,AMOLED,1024x1440,,3
1294,88782,/upload/361008.webp,"6.7"" PNY 240GB",111397,1113,6x2.1,95,,IPS,,4860,
1295,74912,/upload/642860.webp,"6.7"" Asus 256GB",442838,4428,2x4.6,,,AMOLED,2560x2160,,
1296,52193,/upload/572514.jpg,"7.0"" Plextor 256GB",222438,2224,4x3.5,,,OLED,2560x1366,,13
1299,63418,/upload/173225.jpeg,"5.8"" Dell 192GB",315512,3155,8x3.7,102,,,1366x2160,,10
1300,15863,/upload/24375.svg,"5.0"" Silicon Power 96GB",158807,1588,6x4.6,115,3,OLED,1024x1440,,
1301,92315,/upload/206129.svg,"7.0"" iPhone 12 256GB",150492,1504,4x4.3,38,4,AMOLED,1600x1080,,12
1307,43102,/upload/609662.svg,"6.8"" MSI 32GB",284938,2849,8x3.5,50,2,,2560x1440,4115,
1308,17153,/upload/893316.jpeg,"6.4"" LG 256GB",396994,3969,6x1.1,23,,,1920x1200,5175,14
1309,81902,/upload/237873.webp,"5.8"" Texas Instruments 64GB",136981,1369,8x3.6,93,,AMOLED,1280x768,,
1310,79935,/upload/896339.svg,"7.3"" Marvell 144GB",298637,2986,4x1.8,78,4,OLED,1920x768,6744,7
1311,19812,/upload/514035.webp,"6.7"" Seagate 128GB",136526,1365,2x2.6,,,IPS,,6457,6
1314,74205,/upload/821542.png,"5.7"" Western Digital 64GB",101068,1010,2x1.8,61,,OLED,,6460,15
1316,80212,/upload/805354.png,"5.8"" Hewlett-Packard 144GB",208203,2082,8x2.1,53,,,2560x1080,3762,2
1318,98122,/upload/55459.jpeg,"6.4"" iPhone 13 80GB",177816,1778,8x3.2,107,4,OLED,1024x1080,,14
1319,37805,/upload/671709.webp,"5.3"" Qualcomm 160GB",84270,842,6x3.6,,3,OLED,1024x1080,2601,7
1322,19336,/upload/801921.webp,"7.5"" ASUS 64GB",170044,1700,4x4.6,124,1,AMOLED,,,11
1326,88459,/upload/848103.webp,"7.1"" SanDisk 240GB",175125,1751,4x1.0,58,,OLED,1024x1440,,3
1327,49650,/upload/532397.jpg,"5.4"" Google Pixel 112GB",414837,4148,6x4.6,,2,,,,
1328,83730,/upload/794104.jpg,"6.0"" PNY 208GB",335893,3358,2x2.1,,2,,1024x1200,,
1330,47762,/upload/386455.png,"6.3"" Corsair 96GB",298859,2988,2x4.6,55,3,,1280x1440,,
1331,97044,/upload/138049.jpeg,"6.2"" Acer 32GB",190986,1909,4x2.2,,3,IPS,,,8
1332,46884,/upload/386736.webp,"5.3"" Blackberry 192GB",243081,2430,8x2.1,20,1,,,2133,2
1333,61883,/upload/303947.png,"6.4"" LG 112GB",362634,3626,4x4.3,117,,OLED,,3563,
1334,21991,/upload/1728.png,"7.0"" HTC 208GB",111032,1110,8x3.2,,4,IPS,,,
1335,72957,/upload/931888.svg,"5.5"" Samsung S21 208GB",23308,233,6x4.0,,4,,1280x768,3683,8
1336,16492,/upload/466723.webp,"5.4"" Sony 48GB",310692,3106,6x1.0,,,,1920x1440,,
1337,67287,/upload/388997.png,"6.0"" iPhone X 128GB",99221,992,4x1.0,66,4,,1280x768,4246,16
1338,22963,/upload/604382.svg,"7.1"" Transcend 160GB",399607,3996,6x1.7,,4,,,2191,13
1339,33460,/upload/138150.svg,"5.0"" Micron 16GB",255864,2558,2x3.4,112,,IPS,1366x768,3799,
1340,19495,/upload/681606.webp,"5.6"" Google Pixel 208GB",143427,1434,4x3.5,65,,,1920x1366,5617,5
1341,86283,/upload/809182.png,"5.9"" Transcend 240GB",460882,4608,4x1.1,23,2,OLED,1366x768,4997,7
1342,16186,/upload/297834.svg,"5.3"" ZTE 112GB",299125,2991,2x4.0,78,1,OLED,1366x768,,
1343,47652,/upload/146855.webp,"5.9"" LaCie 256GB",215577,2155,2x3.0,24,4,,2560x1366,2954,11
1345,75377,/upload/234086.jpeg,"5.3"" ARM 96GB",328773,3287,8x4.8,125,4,IPS,1600x1366,2894,16
1350,77755,/upload/367910.jpeg,"5.6"" ARM 48GB",323227,3232,4x4.8,35,,OLED,1024x1366,4413,15
1352,97365,/upload/608618.jpeg,"5.2"" Intel 112GB",108158,1081,4x4.2,28,3,OLED,1280x768,4105,6
1353,26246,/upload/665654.jpg,"5.9"" Samsung S21 192GB",302038,3020,8x2.0,113,,AMOLED,,7510,
1354,58977,/upload/11691.jpeg,"5.3"" ARM 64GB",287849,2878,8x5.0,30,,,,7164,
1355,26852,/upload/915497.svg,"6.1"" Seagate 192GB",132382,1323,2x1.7,44,1,AMOLED,2560x1200,2100,16
1357,57436,/upload/516179.webp,"7.3"" Qualcomm 208GB",124772,1247,4x3.2,,3,OLED,,,
1358,18264,/upload/723100.jpeg,"5.4"" Plextor 240GB",117513,1175,4x1.9,,2,,1366x1440,,
1360,78720,/upload/930872.svg,"5.0"" Samsung 160GB",205952,2059,4x3.2,106,,IPS,1024x1366,6875,4
1362,25450,/upload/719329.jpeg,"7.3"" LG 112GB",270013,2700,6x1.2,,2,IPS,,,16
1363,88274,/upload/476285.png,"7.3"" Kingston 176GB",378229,3782,4x1.5,,4,IPS,,,12
1365,67806,/upload/521017.svg,"5.9"" Google Pixel 32GB",459868,4598,6x2.5,34,1,IPS,,5060,11
1366,60759,/upload/761599.png,"6.7"" Huawei P 16GB",207538,2075,4x1.2,,2,,,2950,
1369,98801,/upload/755644.webp,"6.7"" Broadcom 192GB",304668,3046,4x2.1,,3,,,7595,3
1371,95784,/upload/478012.png,"7.3"" Nokia 64GB",385574,3855,2x2.6,,2,OLED,,7387,10
1374,11235,/upload/457074.svg,"7.3"" Alcatel 256GB",165496,1654,2x1.5,108,,AMOLED,2560x1200,,
1375,49836,/upload/384369.jpeg,"5.3"" Toshiba 80GB",258502,2585,8x1.3,25,3,,,2776,
1376,99044,/upload/799583.webp,"6.9"" Western Digital 96GB",396718,3967,8x2.4,100,,IPS,,6283,2
1378,52264,/upload/209397.jpeg,"6.1"" Plextor 192GB",77207,772,8x1.7,,3,OLED,,2970,
1380,51392,/upload/94653.webp,"7.2"" Motorola 176GB",375230,3752,8x4.3,,,,,4624,14
1382,59948,/upload/328633.webp,"6.1"" Xiaomi Mi 240GB",246093,2460,8x1.5,128,4,OLED,1920x1200,,
1383,18980,/upload/149890.webp,"7.4"" Nokia 32GB",103743,1037,2x3.3,,,IPS,1920x1080,,8
1384,70407,/upload/945512.svg,"5.0"" Kingston 256GB",80602,806,2x4.1,,3,OLED,,3489,15
1385,30256,/upload/755816.png,"6.2"" iPhone X 112GB",206851,2068,8x2.2,92,,,,7859,15
1386,27147,/upload/214638.svg,"7.3"" Silicon Power 16GB",290815,2908,4x3.8,93,,,1920x1440,,
1387,90299,/upload/737116.png,"6.8"" Dell 16GB",270565,2705,2x3.5,,4,IPS,,7707,3
1388,47581,/upload/468956.jpg,"5.1"" Seagate 208GB",435365,4353,8x3.9,92,3,,2560x1200,3326,
1391,48609,/upload/241533.svg,"5.9"" Xiaomi Mi 224GB",152152,1521,8x4.8,,1,AMOLED,2560x2160,2313,
1394,72864,/upload/952866.svg,"7.4"" Nokia 192GB",391127,3911,8x1.4,,,IPS,,3898,14
1398,24259,/upload/271487.webp,"6.4"" Acer 32GB",393229,3932,8x4.1,,,IPS,,2146,3
1399,72071,/upload/792976.webp,"6.6"" LG 176GB",267887,2678,2x2.3,112,4,IPS,1366x2160,6202,
1401,43382,/upload/649013.jpg,"7.1"" PNY 144GB",286576,2865,2x1.8,,3,AMOLED,1280x2160,3904,7
1402,23284,/upload/781328.webp,"5.4"" OPPO 160GB",223671,2236,8x4.0,,3,,1920x1080,5649,13
1403,28527,/upload/640214.webp,"7.4"" Dell 64GB",244650,2446,2x3.6,99,,,1600x1440,6962,
1404,92490,/upload/1230.svg,"7.1"" AMD 48GB",305507,3055,8x4.3,99,4,IPS,2560x1200,,13
1407,14826,/upload/283958.jpeg,"6.7"" NVIDIA 160GB",196824,1968,6x3.0,99,1,AMOLED,2560x1080,2834,14
1408,87520,/upload/893055.png,"6.0"" Microsoft 16GB",264199,2641,8x3.9,82,,OLED,2560x768,,
1409,22703,/upload/997552.png,"7.1"" IBM 176GB",286182,2861,4x1.6,,,AMOLED,,7880,
1410,60645,/upload/908280.jpeg,"6.9"" OPPO 208GB",417885,4178,8x3.2,66,2,,1366x2160,3611,5
1411,88236,/upload/200000.jpg,"6.6"" Samsung S21 128GB",475267,4752,2x5.0,76,3,,,,
1412,54281,/upload/819295.png,"7.3"" iPhone 12 112GB",283834,2838,8x2.7,56,,,1600x768,4333,
1413,39860,/upload/151378.svg,"5.4"" Fujitsu 64GB",178377,1783,8x4.2,27,1,IPS,1600x1200,,
1414,19680,/upload/206475.svg,"7.5"" Dell 208GB",350346,3503,8x4.0,119,2,IPS,,3088,9
1415,97201,/upload/747657.jpg,"6.4"" Western Digital 224GB",462238,4622,6x4.2,,4,OLED,1366x2160,,5
1418,28873,/upload/496671.svg,"5.0"" LaCie 96GB",208977,2089,2x2.8,,4,OLED,1600x768,6352,8
1420,75807,/upload/240289.jpeg,"7.2"" Apple 16GB",287602,2876,8x3.3,55,,OLED,,5565,10
1421,11713,/upload/565691.svg,"6.2"" iPhone 12 240GB",74307,743,2x2.8,86,3,,,4961,3
1422,79689,/upload/511075.png,"6.6"" Transcend 160GB",189263,1892,2x1.0,,3,IPS,,3407,
1425,97337,/upload/323992.png,"6.7"" Marvell 32GB",309769,3097,2x2.5,87,3,OLED,1366x1440,,
1426,25027,/upload/207469.jpg,"5.0"" Xiaomi Mi 144GB",50515,505,6x5.0,,,AMOLED,2560x1200,,
1427,72396,/upload/536492.webp,"6.2"" Toshiba 144GB",121967,1219,6x3.4,,,,2560x1366,,3
1428,14998,/upload/400810.png,"6.0"" LG 80GB",170624,1706,4x1.9,81,,OLED,,6695,
1432,96334,/upload/464176.png,"5.0"" Micron 80GB",448589,4485,8x4.7,126,4,IPS,,7657,16
1433,88092,/upload/203681.svg,"7.1"" Seagate 32GB",222685,2226,6x4.3,,,AMOLED,,,2
1436,20322,/upload/700689.svg,"6.0"" Kingston 224GB",163829,1638,2x2.1,20,1,,,5289,7
1440,92413,/upload/365026.svg,"7.2"" Transcend 144GB",434742,4347,2x1.7,,,IPS,1920x2160,5749,
1441,50777,/upload/545235.svg,"5.9"" Google Pixel 80GB",52831,528,2x2.4,97,1,OLED,2560x1080,7567,
1444,49675,/upload/634463.svg,"7.1"" ASUS 80GB",470866,4708,8x4.6,,,,1280x1366,,10
1445,59657,/upload/422809.jpg,"5.0"" HTC 64GB",51626,516,8x3.6,,4,,1366x1440,7327,2
1446,82287,/upload/28241.png,"6.5"" Lenovo 112GB",54532,545,2x3.4,,2,OLED,1280x1200,,
1447,96672,/upload/617931.jpg,"7.5"" Lenovo 128GB",214700,2147,6x3.1,,,AMOLED,1366x768,5719,8
1451,92773,/upload/522431.webp,"5.3"" PNY 176GB",357071,3570,2x2.3,61,1,,,7237,9
1454,79617,/upload/851524.jpg,"5.1"" Samsung S21 192GB",364127,3641,6x4.6,44,,IPS,1366x768,2450,
1455,25274,/upload/829582.webp,"7.2"" NVIDIA 256GB",89633,896,6x2.1,,4,OLED,1920x2160,4871,15
1456,48378,/upload/225380.jpeg,"5.8"" Microsoft 192GB",258394,2583,2x4.6,,,AMOLED,,,
1457,79618,/upload/926448.jpeg,"5.1"" Microsoft 208GB",324718,3247,8x3.3,,2,,,6501,10
1458,89519,/upload/691497.jpeg,"7.5"" iPhone X 208GB",408269,4082,4x1.7,,3,AMOLED,1920x1440,4601,14
1459,60071,/upload/341051.jpg,"5.5"" Broadcom 224GB",289662,2896,4x2.0,,1,AMOLED,,6151,2
1461,64884,/upload/693253.jpg,"5.8"" Asus 192GB",131001,1310,8x2.8,109,4,IPS,,2659,2
1463,44402,/upload/596887.jpeg,"6.3"" Texas Instruments 80GB",252010,2520,4x1.1,71,,AMOLED,,5077,10
1465,66401,/upload/388500.svg,"6.0"" MSI 128GB",28935,289,8x3.6,,3,,1024x1200,,
1468,28971,/upload/954083.jpeg,"6.8"" Google Pixel 80GB",407048,4070,4x2.8,,,,,6560,2
1469,30240,/upload/667850.jpeg,"5.8"" Asus 208GB",88154,881,6x4.1,65,1,,1920x2160,,3
1470,34959,/upload/198887.svg,"6.0"" Hewlett-Packard 144GB",85961,859,2x5.0,,3,IPS,,5952,
1471,28222,/upload/298670.jpeg,"5.8"" Google Pixel 192GB",128840,1288,8x1.1,126,4,AMOLED,2560x1440,6957,
1476,82634,/upload/354723.jpeg,"5.2"" OCZ 176GB",340350,3403,6x1.3,122,4,IPS,2560x1366,6963,10
1477,75145,/upload/649890.jpg,"5.4"" Silicon Power 192GB",484004,4840,4x3.7,93,,,1280x1200,4934,8
1482,65748,/upload/158651.svg,"7.5"" Fujitsu 176GB",489670,4896,2x4.5,87,2,IPS,,3986,
1483,83534,/upload/779823.svg,"6.0"" ASUS 224GB",21717,217,6x1.6,106,4,AMOLED,1280x768,,3
1484,51730,/upload/386244.jpg,"6.7"" OCZ 16GB",107268,1072,4x1.8,105,1,,,7682,5
1485,70058,/upload/471659.jpg,"5.1"" iPhone X 64GB",19417,194,2x2.2,,1,AMOLED,2560x1200,6937,9
1486,29311,/upload/737365.jpg,"5.5"" Lenovo 32GB",293891,2938,2x2.6,70,,IPS,,4949,
1487,35609,/upload/555898.svg,"5.0"" Qualcomm 128GB",491614,4916,8x4.7,100,4,AMOLED,1366x768,6431,15
1488,65366,/upload/443316.webp,"6.5"" iPhone 12 192GB",177277,1772,6x1.5,,,OLED,1280x1366,6553,9
1493,22576,/upload/844400.jpg,"5.6"" Hewlett-Packard 128GB",275755,2757,4x2.9,,2,IPS,1920x1200,4894,9
1497,36665,/upload/234610.webp,"6.7"" ASUS 192GB",472552,4725,6x4.5,,1,,,,6
1498,12559,/upload/16591.png,"6.6"" IBM 48GB",135215,1352,4x2.8,54,,IPS,,3893,2
1499,12731,/upload/246451.svg,"7.5"" Silicon Power 240GB",145737,1457,2x1.4,44,,,1920x2160,,
1500,28074,/upload/978221.png,"7.2"" LG 48GB",249177,2491,2x2.8,,1,IPS,,3983,14
1501,22972,/upload/142307.webp,"5.3"" Samsung 160GB",465089,4650,2x3.2,,2,,1600x1080,4704,6
1502,27706,/upload/968682.png,"7.3"" MSI 144GB",90830,908,6x4.1,,2,AMOLED,,3247,
1503,61380,/upload/228787.webp,"6.9"" Texas Instruments 144GB",101624,1016,4x2.8,,,OLED,,,4
1504,54297,/upload/9253.svg,"5.3"" Texas Instruments 192GB",256335,2563,4x4.9,89,1,,,2885,8
1506,81102,/upload/751036.png,"5.7"" MSI 48GB",369527,3695,4x2.7,127,,,,4974,14
1507,42586,/upload/773958.png,"6.8"" Intel 16GB",318101,3181,8x3.3,112,1,AMOLED,,,14
1509,54603,/upload/396572.png,"7.5"" Motorola 256GB",229992,2299,4x4.2,,2,,,,3
1510,53548,/upload/893464.webp,"7.4"" LG 96GB",77120,771,2x2.8,108,1,,1280x1440,,8
1511,70226,/upload/976624.webp,"5.4"" Toshiba 112GB",448517,4485,8x2.8,68,4,OLED,,,16
1513,98251,/upload/594944.svg,"7.1"" Qualcomm 128GB",483714,4837,8x4.2,116,,OLED,1366x1366,2097,3
1514,41431,/upload/561937.jpg,"6.1"" iPhone 12 128GB",367235,3672,4x1.3,116,1,OLED,1920x2160,2265,16
1518,91503,/upload/649662.svg,"5.9"" Intel 64GB",197770,1977,6x3.1,62,,AMOLED,,3800,9
1519,64382,/upload/890377.jpeg,"5.1"" Broadcom 96GB",288089,2880,4x4.6,,1,IPS,1600x1366,,16
1520,27491,/upload/435161.webp,"6.2"" Google Pixel 16GB",199298,1992,2x3.8,,4,OLED,1280x1200,,
1523,34672,/upload/360481.svg,"7.2"" NVIDIA 240GB",421607,4216,2x3.3,121,1,,1600x1440,5388,6
1524,90762,/upload/439198.webp,"7.3"" Sony 176GB",128108,1281,6x2.7,110,1,OLED,1366x2160,,
1525,82040,/upload/209.webp,"5.7"" AMD 224GB",157596,1575,4x3.2,,,AMOLED,1920x768,2514,9
1526,79111,/upload/779869.svg,"7.0"" Gigabyte 128GB",436301,4363,4x4.5,80,,,1920x1200,,12
1527,87040,/upload/30900.jpg,"7.4"" Apple 64GB",74326,743,4x2.2,36,1,,2560x1080,4711,2
1530,90430,/upload/269862.svg,"5.4"" Samsung 160GB",10233,102,4x1.1,,4,AMOLED,,7268,13
1534,90209,/upload/593290.jpg,"7.1"" Qualcomm 208GB",345351,3453,4x1.6,42,1,,2560x1080,2017,4
1535,92973,/upload/596201.png,"6.9"" Intel 96GB",443208,4432,6x1.1,,3,OLED,1024x1080,4747,14
1536,49673,/upload/294600.svg,"6.6"" ZTE 240GB",323378,3233,6x3.7,,2,,1920x768,,5
1537,54119,/upload/493206.webp,"7.3"" Broadcom 80GB",491542,4915,8x2.5,57,4,AMOLED,1920x1200,,7
1538,95524,/upload/296823.webp,"7.4"" AMD 256GB",365997,3659,8x3.7,,2,,2560x2160,,6
1539,77339,/upload/355057.webp,"5.9"" Acer 96GB",473166,4731,8x1.3,48,1,OLED,2560x1366,,
1541,74202,/upload/502542.svg,"6.2"" Lenovo 176GB",366929,3669,8x2.0,,,,,,2
1542,68259,/upload/162072.jpg,"6.9"" Hewlett-Packard 256GB",13205,132,2x4.9,,2,OLED,,5267,9
1543,45327,/upload/742711.jpeg,"5.6"" Silicon Power 64GB",427797,4277,4x1.0,70,,OLED,1600x1080,,8
1544,89022,/upload/338450.jpeg,"6.9"" Broadcom 240GB",146751,1467,6x2.3,101,,,,,
1545,79035,/upload/651068.jpg,"7.0"" Lenovo 48GB",308548,3085,6x3.8,,,,,5349,6
1546,17545,/upload/284077.jpg,"5.2"" Lenovo 96GB",213444,2134,8x4.0,,,OLED,1280x1080,3946,12
1549,66760,/upload/618086.svg,"5.8"" Sony 224GB",312166,3121,6x3.0,112,1,IPS,,6057,
1550,82938,/upload/169861.jpeg,"6.7"" Plextor 256GB",460789,4607,2x1.9,87,,,,,13
1551,14619,/upload/405301.webp,"5.2"" AMD 128GB",110280,1102,2x1.1,89,4,AMOLED,1600x1440,4822,10
1552,71938,/upload/524397.jpg,"7.4"" Microsoft 128GB",213593,2135,4x4.7,57,4,AMOLED,,7690,4
1553,59658,/upload/592685.jpg,"7.2"" Xilinx 144GB",155301,1553,4x1.6,60,,OLED,1280x768,3485,
1556,91981,/upload/799912.jpeg,"5.1"" Samsung S21 144GB",426187,4261,8x3.1,87,,,,,16
1558,48586,/upload/863677.png,"6.3"" Sony 144GB",390495,3904,2x3.5,98,3,AMOLED,1280x1440,,
1559,75264,/upload/445959.webp,"7.2"" Kingston 240GB",476216,4762,4x5.0,,2,AMOLED,1366x2160,,
1560,98475,/upload/998795.jpeg,"5.2"" Qualcomm 192GB",255495,2554,8x2.3,,1,,,6842,3
1564,12495,/upload/745414.jpg,"6.0"" SanDisk 32GB",335538,3355,6x2.2,,3,,,,
1566,14758,/upload/403501.png,"5.4"" Marvell 192GB",378701,3787,8x1.5,110,1,,,6442,10
1568,13655,/upload/73106.webp,"6.5"" Transcend 48GB",342840,3428,8x2.7,36,3,,1600x1366,,8
1569,42883,/upload/57540.jpg,"6.2"" Acer 256GB",403897,4038,8x1.4,,1,,1024x1080,6401,7
1570,65811,/upload/206673.jpeg,"5.5"" ZTE 16GB",10463,104,8x1.5,42,3,,,,11
1572,98016,/upload/768420.webp,"7.5"" ZTE 256GB",372437,3724,6x2.7,27,,,1920x1440,,5
1573,58619,/upload/203904.jpg,"7.0"" Seagate 240GB",379215,3792,8x4.7,122,,,1366x1366,7586,
1574,64433,/upload/252799.jpg,"7.4"" Plextor 16GB",327600,3276,4x4.4,32,,OLED,1280x1080,4356,10
1575,32880,/upload/311972.jpg,"6.1"" Acer 192GB",212241,2122,6x5.0,,,OLED,2560x768,4514,5
1576,54527,/upload/989432.png,"6.4"" OPPO 256GB",315765,3157,4x2.3,,,,1280x2160,6884,
1578,33507,/upload/556151.webp,"5.2"" ZTE 64GB",477647,4776,6x1.6,,3,IPS,,7520,
1579,23862,/upload/76038.webp,"5.9"" iPhone 13 240GB",353280,3532,8x1.3,71,4,OLED,1280x1200,,
1581,77186,/upload/346490.svg,"6.3"" iPhone 13 176GB",367607,3676,4x1.4,102,,AMOLED,,5583,
1582,50808,/upload/471475.jpg,"5.1"" Samsung Note 128GB",487191,4871,4x3.2,35,4,AMOLED,1280x1366,,16
1584,85790,/upload/794627.svg,"6.5"" Google Pixel 80GB",255684,2556,4x3.2,,1,IPS,1920x1366,,7
1585,95060,/upload/614791.webp,"7.5"" Gigabyte 240GB",82254,822,6x3.7,78,3,AMOLED,,2680,
1588,88031,/upload/161797.png,"5.7"" Transcend 208GB",138818,1388,2x4.8,,3,,,2445,6
1589,44404,/upload/867097.jpg,"5.3"" Acer 208GB",345812,3458,2x3.6,,,IPS,1600x1200,,8
1590,99166,/upload/349998.svg,"5.3"" Toshiba 224GB",353997,3539,8x2.7,,3,OLED,1366x1366,3968,
1592,39206,/upload/349524.png,"6.4"" Acer 240GB",376449,3764,8x2.5,93,3,,2560x1366,3395,5
1593,17422,/upload/877658.jpeg,"6.0"" SanDisk 176GB",203305,2033,4x4.5,,2,IPS,1920x1366,5089,
1594,17004,/upload/701753.png,"6.5"" iPhone X 48GB",79795,797,2x3.1,74,,,,7070,10
1595,88763,/upload/757750.webp,"7.5"" iPhone X 80GB",430659,4306,2x2.7,118,,IPS,1280x1366,,2
1596,28067,/upload/445086.jpeg,"6.2"" AMD 48GB",424947,4249,8x1.6,,1,,1600x2160,,6
1597,10594,/upload/984694.png,"6.3"" Toshiba 48GB",139706,1397,2x4.1,,3,IPS,1600x1080,4547,
1599,57147,/upload/394071.svg,"6.8"" VIVO 96GB",118063,1180,6x1.0,78,,IPS,1600x1080,,11
1602,62593,/upload/907927.jpeg,"6.5"" ADATA 160GB",294552,2945,2x4.2,,2,,,2498,16
